Детектор_X;Детектор_Y;Детектор_Z;Время;Тип_частицы;Длина_пробега;Dir_X;Dir_Y;Dir_Z
1.500000;-1.000000;0.500000;0.819669;neutron;0.563299;0.79;-0.44;-0.42
1.500000;-1.000000;0.500000;1.062090;neutron;0.888304;0.50;-0.33;0.80
1.500000;-1.000000;0.500000;4.836980;neutron;0.771840;0.29;-0.81;0.51
1.500000;-1.000000;0.500000;1.167861;neutron;1.341098;0.59;-0.43;0.68
1.500000;-1.000000;0.500000;2.966356;neutron;1.171099;0.54;-0.45;0.71
1.500000;-1.000000;0.500000;10.687418;alpha;0.394484;0.70;-0.56;-0.45
1.500000;-1.000000;0.500000;1.481227;neutron;1.037632;0.49;-0.84;-0.24
1.500000;-1.000000;0.500000;6.214563;alpha;1.344532;0.48;-0.84;0.25
1.500000;-1.000000;0.500000;3.062456;alpha;0.479790;0.85;-0.24;-0.47
1.500000;-1.000000;0.500000;7.430445;neutron;0.153318;0.77;-0.16;-0.62
1.500000;-1.000000;0.500000;1.452347;neutron;1.542077;0.74;-0.03;0.68
1.500000;-1.000000;0.500000;4.218484;alpha;1.666904;0.58;-0.79;-0.18
1.500000;-1.000000;0.500000;6.298825;alpha;1.932436;0.81;-0.05;0.59
1.500000;-1.000000;0.500000;1.566305;neutron;1.564965;0.71;-0.22;0.66
1.500000;-1.000000;0.500000;1.664303;neutron;1.036021;0.59;-0.13;0.80
1.500000;-1.000000;0.500000;1.476648;neutron;2.259887;0.89;-0.46;0.04
1.500000;-1.000000;0.500000;2.190430;alpha;0.241949;0.31;-0.52;0.80
1.500000;-1.000000;0.500000;1.633531;neutron;2.586624;0.77;-0.44;0.46
1.500000;-1.000000;0.500000;1.598445;neutron;0.591624;0.84;-0.35;-0.42
1.500000;-1.000000;0.500000;9.955008;neutron;0.356947;0.23;-0.80;0.55
1.500000;-1.000000;0.500000;4.314310;neutron;2.124012;0.94;-0.33;-0.07
1.500000;-1.000000;0.500000;1.841884;neutron;2.456474;0.75;-0.64;-0.14
1.500000;-1.000000;0.500000;2.232286;neutron;0.949461;0.40;-0.91;0.11
1.500000;-1.000000;0.500000;1.887266;neutron;2.323597;0.86;-0.42;0.28
1.500000;-1.000000;0.500000;10.803550;neutron;0.845346;0.73;-0.60;-0.33
1.500000;-1.000000;0.500000;5.943504;neutron;0.944197;0.93;-0.14;-0.34
1.500000;-1.000000;0.500000;2.487146;alpha;1.997413;0.66;-0.73;0.18
1.500000;-1.000000;0.500000;2.385448;neutron;0.520274;0.42;-0.20;0.88
1.500000;-1.000000;0.500000;2.514743;neutron;0.238684;0.36;-0.01;0.93
1.500000;-1.000000;0.500000;10.459960;neutron;1.705909;0.76;-0.12;0.64
1.500000;-1.000000;0.500000;2.053756;alpha;2.122538;0.94;-0.22;0.25
1.500000;-1.000000;0.500000;8.018602;alpha;1.761304;0.62;-0.78;0.12
1.500000;-1.000000;0.500000;2.149226;alpha;2.095353;0.95;-0.26;0.14
1.500000;-1.000000;0.500000;2.318249;neutron;0.255192;0.80;-0.21;-0.57
1.500000;-1.000000;0.500000;7.860392;neutron;2.183934;0.92;-0.36;-0.17
1.500000;-1.000000;0.500000;8.353398;neutron;2.014242;0.99;-0.11;0.04
1.500000;-1.000000;0.500000;2.513147;alpha;1.903419;0.65;-0.75;0.14
1.500000;-1.000000;0.500000;12.444724;neutron;0.785223;0.92;-0.10;-0.38
1.500000;-1.000000;0.500000;2.979144;alpha;0.875088;0.38;-0.91;0.16
1.500000;-1.000000;0.500000;2.763814;neutron;2.174823;0.59;-0.64;0.50
1.500000;-1.000000;0.500000;10.567720;alpha;2.547548;0.79;-0.62;0.04
1.500000;-1.000000;0.500000;2.636851;neutron;2.021106;0.99;-0.00;-0.14
1.500000;-1.000000;0.500000;5.915911;neutron;1.035331;0.60;-0.07;0.80
1.500000;-1.000000;0.500000;2.788249;neutron;2.329496;0.86;-0.27;0.44
1.500000;-1.000000;0.500000;3.524407;neutron;1.777495;0.63;-0.51;0.58
1.500000;-1.000000;0.500000;3.150872;neutron;0.222485;0.44;-0.82;-0.37
1.500000;-1.000000;0.500000;2.841356;alpha;1.726027;0.76;-0.62;-0.21
1.500000;-1.000000;0.500000;2.841454;neutron;1.976293;0.98;-0.08;-0.20
1.500000;-1.000000;0.500000;2.897349;neutron;2.384093;0.84;-0.50;0.20
1.500000;-1.000000;0.500000;8.437473;neutron;2.087684;0.67;-0.71;0.21
1.500000;-1.000000;0.500000;2.875865;neutron;0.533054;0.89;-0.08;-0.46
1.500000;-1.000000;0.500000;3.470084;alpha;0.369587;0.34;-0.45;0.82
1.500000;-1.000000;0.500000;3.034522;neutron;2.607129;0.77;-0.51;0.39
1.500000;-1.000000;0.500000;3.121061;neutron;2.458178;0.64;-0.61;0.46
1.500000;-1.000000;0.500000;3.250800;neutron;1.566720;0.61;-0.77;-0.21
1.500000;-1.000000;0.500000;11.163506;neutron;0.890216;0.91;-0.21;-0.35
1.500000;-1.000000;0.500000;12.495102;alpha;1.142732;0.91;-0.29;-0.30
1.500000;-1.000000;0.500000;4.140817;alpha;0.227045;0.23;-0.74;0.63
1.500000;-1.000000;0.500000;3.514218;neutron;0.967208;0.47;-0.49;0.74
1.500000;-1.000000;0.500000;9.404963;neutron;0.918242;0.92;-0.20;-0.34
1.500000;-1.000000;0.500000;7.451336;neutron;2.057863;0.97;-0.23;0.05
1.500000;-1.000000;0.500000;4.935967;alpha;0.010549;0.70;-0.17;-0.69
1.500000;-1.000000;0.500000;3.537408;neutron;0.838211;0.52;-0.81;-0.28
1.500000;-1.000000;0.500000;11.652376;neutron;2.027845;0.99;-0.09;0.14
1.000000;-0.500000;1.500000;1.075892;neutron;0.637417;0.89;-0.34;0.31
1.000000;-0.500000;1.500000;6.119080;neutron;0.108982;0.00;0.65;0.76
1.000000;-0.500000;1.500000;9.394586;neutron;2.023978;0.06;0.14;0.99
1.000000;-0.500000;1.500000;6.157076;alpha;0.854363;0.92;-0.12;0.38
1.000000;-0.500000;1.500000;0.783358;neutron;0.735527;0.19;-0.85;0.49
1.000000;-0.500000;1.500000;0.477038;alpha;0.785080;0.29;0.37;0.88
1.000000;-0.500000;1.500000;10.683641;neutron;0.116294;0.96;-0.10;0.25
1.000000;-0.500000;1.500000;0.762622;neutron;2.306886;0.67;-0.19;0.72
1.000000;-0.500000;1.500000;0.849757;alpha;0.676848;0.72;0.33;0.61
1.000000;-0.500000;1.500000;1.236352;neutron;0.385292;0.07;-0.91;0.40
1.000000;-0.500000;1.500000;0.818098;neutron;2.508586;0.50;-0.33;0.80
1.000000;-0.500000;1.500000;4.356244;neutron;0.874539;0.29;-0.81;0.51
1.000000;-0.500000;1.500000;1.093357;neutron;0.933009;0.67;0.30;0.68
1.000000;-0.500000;1.500000;1.087309;neutron;2.676202;0.59;-0.43;0.68
1.000000;-0.500000;1.500000;0.948832;neutron;2.092993;0.05;-0.29;0.96
1.000000;-0.500000;1.500000;2.813140;neutron;2.640341;0.54;-0.45;0.71
1.000000;-0.500000;1.500000;1.102335;alpha;1.337380;0.21;-0.72;0.66
1.000000;-0.500000;1.500000;6.515505;alpha;0.843984;0.79;0.29;0.55
1.000000;-0.500000;1.500000;1.441821;neutron;0.953398;0.28;0.33;0.90
1.000000;-0.500000;1.500000;1.158614;alpha;2.151687;0.10;-0.35;0.93
1.000000;-0.500000;1.500000;8.562289;neutron;2.060497;0.23;-0.08;0.97
1.000000;-0.500000;1.500000;1.272685;neutron;1.624679;0.38;0.23;0.89
1.000000;-0.500000;1.500000;2.804186;neutron;0.852893;0.18;0.36;0.92
1.000000;-0.500000;1.500000;1.493466;neutron;1.973884;0.74;-0.03;0.68
1.000000;-0.500000;1.500000;6.453047;alpha;1.626318;0.81;-0.05;0.59
1.000000;-0.500000;1.500000;1.603205;neutron;2.043023;0.71;-0.22;0.66
1.000000;-0.500000;1.500000;1.518328;neutron;2.509966;0.59;-0.13;0.80
1.000000;-0.500000;1.500000;1.472285;neutron;0.591678;0.10;0.43;0.90
1.000000;-0.500000;1.500000;5.536973;alpha;0.580288;0.09;0.44;0.89
1.000000;-0.500000;1.500000;1.517243;alpha;2.269901;0.31;-0.52;0.80
1.000000;-0.500000;1.500000;1.919316;neutron;1.522212;0.77;-0.44;0.46
1.000000;-0.500000;1.500000;1.621209;neutron;1.516419;0.57;0.23;0.79
1.000000;-0.500000;1.500000;1.534484;alpha;2.006906;0.08;-0.00;1.00
1.000000;-0.500000;1.500000;9.146106;neutron;0.948691;0.23;-0.80;0.55
1.000000;-0.500000;1.500000;1.755075;neutron;1.013232;0.12;0.32;0.94
1.000000;-0.500000;1.500000;2.671552;neutron;2.215133;0.69;0.10;0.72
1.000000;-0.500000;1.500000;2.677943;neutron;0.556682;0.86;-0.42;0.28
1.000000;-0.500000;1.500000;1.977433;neutron;2.264596;0.42;-0.20;0.88
1.000000;-0.500000;1.500000;1.957955;neutron;2.147732;0.36;-0.01;0.93
1.000000;-0.500000;1.500000;2.062083;alpha;2.195297;0.69;0.01;0.72
1.000000;-0.500000;1.500000;10.547953;neutron;1.832921;0.76;-0.12;0.64
1.000000;-0.500000;1.500000;3.042814;alpha;0.108317;0.94;-0.22;0.25
1.000000;-0.500000;1.500000;5.858889;neutron;0.724018;0.86;0.27;0.44
1.000000;-0.500000;1.500000;3.338041;neutron;0.722518;0.68;0.34;0.65
1.000000;-0.500000;1.500000;4.013215;alpha;2.223995;0.68;0.17;0.71
1.000000;-0.500000;1.500000;2.618526;neutron;0.378783;0.63;0.43;0.64
1.000000;-0.500000;1.500000;2.541468;alpha;1.396414;0.61;0.24;0.76
1.000000;-0.500000;1.500000;2.871232;neutron;1.353504;0.59;-0.64;0.50
1.000000;-0.500000;1.500000;2.638028;neutron;2.437221;0.65;0.06;0.76
1.000000;-0.500000;1.500000;5.772918;neutron;2.499641;0.60;-0.07;0.80
1.000000;-0.500000;1.500000;3.165006;neutron;1.181986;0.86;-0.27;0.44
1.000000;-0.500000;1.500000;3.567281;neutron;2.079461;0.63;-0.51;0.58
1.000000;-0.500000;1.500000;10.762924;neutron;0.884435;0.92;0.02;0.39
1.000000;-0.500000;1.500000;2.855543;neutron;2.133259;0.19;-0.29;0.94
1.000000;-0.500000;1.500000;8.948754;neutron;2.044064;0.10;-0.18;0.98
1.000000;-0.500000;1.500000;2.905492;alpha;2.432950;0.34;-0.45;0.82
1.000000;-0.500000;1.500000;3.459008;neutron;1.318617;0.77;-0.51;0.39
1.000000;-0.500000;1.500000;5.532620;neutron;0.396461;0.25;0.50;0.83
1.000000;-0.500000;1.500000;3.319949;neutron;1.365031;0.64;-0.61;0.46
1.000000;-0.500000;1.500000;3.301843;neutron;0.952031;0.79;0.27;0.55
1.000000;-0.500000;1.500000;3.230727;alpha;1.222831;0.23;-0.74;0.63
1.000000;-0.500000;1.500000;3.253008;neutron;2.377598;0.47;-0.49;0.74
1.000000;-0.500000;1.500000;7.500114;neutron;1.535385;0.05;-0.68;0.73
1.000000;-0.500000;1.500000;3.734538;neutron;0.342436;0.86;0.31;0.40
1.500000;-0.500000;0.500000;0.375209;neutron;2.251254;0.89;-0.34;0.31
1.500000;-0.500000;0.500000;0.452929;neutron;0.100838;0.74;-0.22;-0.64
1.500000;-0.500000;0.500000;5.637759;alpha;2.177785;0.92;-0.12;0.38
1.500000;-0.500000;0.500000;1.462421;alpha;0.324115;0.84;0.54;-0.02
1.500000;-0.500000;0.500000;1.857207;alpha;1.583836;0.75;-0.67;-0.04
1.500000;-0.500000;0.500000;0.448602;neutron;1.876664;0.96;0.21;-0.21
1.500000;-0.500000;0.500000;10.504319;alpha;0.008991;0.32;-0.94;0.08
1.500000;-0.500000;0.500000;0.435907;alpha;2.015443;0.99;-0.12;-0.01
1.500000;-0.500000;0.500000;0.563481;neutron;1.123683;0.92;0.30;-0.26
1.500000;-0.500000;0.500000;0.685118;alpha;0.213137;0.69;0.50;-0.53
1.500000;-0.500000;0.500000;7.605790;alpha;0.086591;0.55;-0.67;-0.50
1.500000;-0.500000;0.500000;0.682977;alpha;0.258250;0.69;-0.51;-0.51
1.500000;-0.500000;0.500000;8.857284;alpha;0.233385;0.78;-0.25;-0.57
1.500000;-0.500000;0.500000;9.721035;neutron;2.080269;0.96;-0.10;0.25
1.500000;-0.500000;0.500000;0.800136;neutron;1.331593;0.67;-0.19;0.72
1.500000;-0.500000;0.500000;0.656229;alpha;2.137374;0.94;-0.35;-0.04
1.500000;-0.500000;0.500000;10.632978;alpha;0.095920;0.75;0.66;0.09
1.500000;-0.500000;0.500000;0.761596;alpha;0.809090;0.72;0.33;0.61
1.500000;-0.500000;0.500000;0.819669;neutron;0.563299;0.79;-0.44;-0.42
1.500000;-0.500000;0.500000;1.062090;neutron;0.888304;0.50;-0.33;0.80
1.500000;-0.500000;0.500000;4.836980;neutron;0.153435;0.29;-0.81;0.51
1.500000;-0.500000;0.500000;4.912347;alpha;0.305002;0.77;0.52;0.36
1.500000;-0.500000;0.500000;0.869656;neutron;0.640294;0.90;0.42;0.11
1.500000;-0.500000;0.500000;7.630943;neutron;1.855156;0.98;0.04;-0.21
1.500000;-0.500000;0.500000;3.250830;alpha;0.673987;0.91;0.11;-0.41
1.500000;-0.500000;0.500000;0.921133;alpha;0.272864;0.79;0.26;-0.55
1.500000;-0.500000;0.500000;1.094607;neutron;0.931134;0.67;0.30;0.68
1.500000;-0.500000;0.500000;1.167861;neutron;1.341098;0.59;-0.43;0.68
1.500000;-0.500000;0.500000;2.966356;neutron;1.171099;0.54;-0.45;0.71
1.500000;-0.500000;0.500000;6.333553;alpha;1.116911;0.79;0.29;0.55
1.500000;-0.500000;0.500000;4.110870;neutron;0.345007;0.85;0.53;0.01
1.500000;-0.500000;0.500000;10.687418;alpha;0.394484;0.70;-0.56;-0.45
1.500000;-0.500000;0.500000;1.481227;neutron;0.768920;0.49;-0.84;-0.24
1.500000;-0.500000;0.500000;9.794611;neutron;1.206749;0.95;0.29;0.15
1.500000;-0.500000;0.500000;6.214563;alpha;0.749058;0.48;-0.84;0.25
1.500000;-0.500000;0.500000;3.062456;alpha;0.479790;0.85;-0.24;-0.47
1.500000;-0.500000;0.500000;1.236095;neutron;2.016568;0.99;0.06;0.12
1.500000;-0.500000;0.500000;1.767626;neutron;0.375642;0.38;0.23;0.89
1.500000;-0.500000;0.500000;7.430445;neutron;0.153318;0.77;-0.16;-0.62
1.500000;-0.500000;0.500000;1.451100;neutron;0.343732;0.74;0.49;-0.46
1.500000;-0.500000;0.500000;1.452347;neutron;1.542077;0.74;-0.03;0.68
1.500000;-0.500000;0.500000;4.218484;alpha;1.035976;0.58;-0.79;-0.18
1.500000;-0.500000;0.500000;6.096169;alpha;0.644191;0.91;0.42;0.01
1.500000;-0.500000;0.500000;6.298825;alpha;1.932436;0.81;-0.05;0.59
1.500000;-0.500000;0.500000;1.566305;neutron;1.564965;0.71;-0.22;0.66
1.500000;-0.500000;0.500000;1.664303;neutron;1.036021;0.59;-0.13;0.80
1.500000;-0.500000;0.500000;4.109531;neutron;1.333482;0.96;0.27;-0.01
1.500000;-0.500000;0.500000;1.476648;neutron;2.259887;0.89;-0.46;0.04
1.500000;-0.500000;0.500000;2.190430;alpha;0.241949;0.31;-0.52;0.80
1.500000;-0.500000;0.500000;1.633531;neutron;2.586624;0.77;-0.44;0.46
1.500000;-0.500000;0.500000;1.598445;neutron;0.591624;0.84;-0.35;-0.42
1.500000;-0.500000;0.500000;1.656567;neutron;0.168932;0.73;0.59;0.35
1.500000;-0.500000;0.500000;1.789663;neutron;1.010947;0.57;0.23;0.79
1.500000;-0.500000;0.500000;1.611655;alpha;0.341405;0.81;0.52;-0.27
1.500000;-0.500000;0.500000;4.314310;neutron;2.124012;0.94;-0.33;-0.07
1.500000;-0.500000;0.500000;1.752318;alpha;0.134557;0.74;0.28;-0.61
1.500000;-0.500000;0.500000;1.841884;neutron;1.676649;0.75;-0.64;-0.14
1.500000;-0.500000;0.500000;2.232286;neutron;0.399988;0.40;-0.91;0.11
1.500000;-0.500000;0.500000;2.693409;neutron;1.356537;0.69;0.10;0.72
1.500000;-0.500000;0.500000;1.887266;neutron;2.323597;0.86;-0.42;0.28
1.500000;-0.500000;0.500000;10.803550;neutron;0.845346;0.73;-0.60;-0.33
1.500000;-0.500000;0.500000;5.943504;neutron;0.944197;0.93;-0.14;-0.34
1.500000;-0.500000;0.500000;2.487146;alpha;1.309517;0.66;-0.73;0.18
1.500000;-0.500000;0.500000;2.042767;neutron;0.095494;0.75;0.00;-0.66
1.500000;-0.500000;0.500000;2.385448;neutron;0.520274;0.42;-0.20;0.88
1.500000;-0.500000;0.500000;2.514743;neutron;0.238684;0.36;-0.01;0.93
1.500000;-0.500000;0.500000;2.081404;alpha;1.357269;0.69;0.01;0.72
1.500000;-0.500000;0.500000;3.581119;neutron;0.189760;0.73;0.57;0.38
1.500000;-0.500000;0.500000;3.616616;neutron;0.317167;0.78;0.33;-0.52
1.500000;-0.500000;0.500000;10.459960;neutron;1.705909;0.76;-0.12;0.64
1.500000;-0.500000;0.500000;2.053756;alpha;2.122538;0.94;-0.22;0.25
1.500000;-0.500000;0.500000;8.018602;alpha;1.118447;0.62;-0.78;0.12
1.500000;-0.500000;0.500000;5.489644;neutron;1.277886;0.86;0.27;0.44
1.500000;-0.500000;0.500000;6.002163;neutron;0.467242;0.86;0.17;-0.48
1.500000;-0.500000;0.500000;2.149226;alpha;2.095353;0.95;-0.26;0.14
1.500000;-0.500000;0.500000;2.318249;neutron;0.255192;0.80;-0.21;-0.57
1.500000;-0.500000;0.500000;10.021970;neutron;0.983115;0.94;0.12;-0.33
1.500000;-0.500000;0.500000;2.233690;alpha;2.002140;1.00;0.04;-0.01
1.500000;-0.500000;0.500000;3.318721;neutron;0.751499;0.68;0.34;0.65
1.500000;-0.500000;0.500000;7.860392;neutron;2.183934;0.92;-0.36;-0.17
1.500000;-0.500000;0.500000;8.353398;neutron;2.014242;0.99;-0.11;0.04
1.500000;-0.500000;0.500000;4.032150;alpha;1.378523;0.68;0.17;0.71
1.500000;-0.500000;0.500000;2.513147;alpha;1.235134;0.65;-0.75;0.14
1.500000;-0.500000;0.500000;2.627144;neutron;0.365855;0.63;0.43;0.64
1.500000;-0.500000;0.500000;12.444724;neutron;0.785223;0.92;-0.10;-0.38
1.500000;-0.500000;0.500000;2.979144;alpha;0.326637;0.38;-0.91;0.16
1.500000;-0.500000;0.500000;2.647333;alpha;1.165608;0.61;0.24;0.76
1.500000;-0.500000;0.500000;2.763814;neutron;1.514630;0.59;-0.64;0.50
1.500000;-0.500000;0.500000;2.661311;neutron;0.040666;0.72;0.11;-0.68
1.500000;-0.500000;0.500000;2.715710;neutron;1.197558;0.65;0.06;0.76
1.500000;-0.500000;0.500000;10.567720;alpha;1.790461;0.79;-0.62;0.04
1.500000;-0.500000;0.500000;2.636851;neutron;2.021106;0.99;-0.00;-0.14
1.500000;-0.500000;0.500000;5.915911;neutron;1.035331;0.60;-0.07;0.80
1.500000;-0.500000;0.500000;2.676864;alpha;0.510728;0.88;0.04;-0.46
1.500000;-0.500000;0.500000;2.788249;neutron;2.329496;0.86;-0.27;0.44
1.500000;-0.500000;0.500000;2.809067;neutron;0.568783;0.81;0.40;-0.42
1.500000;-0.500000;0.500000;3.524407;neutron;1.777495;0.63;-0.51;0.58
1.500000;-0.500000;0.500000;3.150872;neutron;0.222485;0.44;-0.82;-0.37
1.500000;-0.500000;0.500000;10.266918;neutron;2.171260;0.92;0.02;0.39
1.500000;-0.500000;0.500000;2.841356;alpha;1.726027;0.76;-0.62;-0.21
1.500000;-0.500000;0.500000;2.841454;neutron;1.976293;0.98;-0.08;-0.20
1.500000;-0.500000;0.500000;2.897349;neutron;2.376288;0.84;-0.50;0.20
1.500000;-0.500000;0.500000;8.437473;neutron;1.380439;0.67;-0.71;0.21
1.500000;-0.500000;0.500000;2.875865;neutron;0.533054;0.89;-0.08;-0.46
1.500000;-0.500000;0.500000;3.470084;alpha;0.369587;0.34;-0.45;0.82
1.500000;-0.500000;0.500000;3.034522;neutron;2.284671;0.77;-0.51;0.39
1.500000;-0.500000;0.500000;3.121061;neutron;1.663363;0.64;-0.61;0.46
1.500000;-0.500000;0.500000;10.219668;neutron;0.736054;0.88;0.38;-0.28
1.500000;-0.500000;0.500000;3.250800;neutron;1.126474;0.61;-0.77;-0.21
1.500000;-0.500000;0.500000;11.163506;neutron;0.890216;0.91;-0.21;-0.35
1.500000;-0.500000;0.500000;7.119537;neutron;0.548055;0.85;0.30;-0.44
1.500000;-0.500000;0.500000;3.062548;neutron;0.728835;0.92;0.02;-0.39
1.500000;-0.500000;0.500000;3.123137;neutron;1.220090;0.79;0.27;0.55
1.500000;-0.500000;0.500000;12.495102;alpha;1.142732;0.91;-0.29;-0.30
1.500000;-0.500000;0.500000;3.108685;alpha;0.251475;0.82;0.02;-0.58
1.500000;-0.500000;0.500000;5.246969;alpha;0.022107;0.70;0.68;-0.20
1.500000;-0.500000;0.500000;3.514218;neutron;0.967208;0.47;-0.49;0.74
1.500000;-0.500000;0.500000;9.404963;neutron;0.918242;0.92;-0.20;-0.34
1.500000;-0.500000;0.500000;7.451336;neutron;2.057863;0.97;-0.23;0.05
1.500000;-0.500000;0.500000;6.680900;alpha;0.322028;0.83;0.54;-0.11
1.500000;-0.500000;0.500000;4.935967;alpha;0.010549;0.70;-0.17;-0.69
1.500000;-0.500000;0.500000;3.288079;neutron;1.012124;0.86;0.31;0.40
1.500000;-0.500000;0.500000;3.537408;neutron;0.838211;0.52;-0.81;-0.28
1.500000;-0.500000;0.500000;11.652376;neutron;2.027845;0.99;-0.09;0.14
1.500000;-0.500000;0.500000;11.383029;alpha;0.132502;0.77;0.00;-0.64
0.500000;0.000000;1.500000;1.075892;neutron;0.074603;0.89;-0.34;0.31
0.500000;0.000000;1.500000;6.119080;neutron;0.876808;0.00;0.65;0.76
0.500000;0.000000;1.500000;9.394586;neutron;2.023978;0.06;0.14;0.99
0.500000;0.000000;1.500000;0.630850;neutron;0.338311;-0.34;0.78;0.53
0.500000;0.000000;1.500000;6.157076;alpha;0.309917;0.92;-0.12;0.38
0.500000;0.000000;1.500000;6.830159;neutron;0.104131;-0.15;0.87;0.48
0.500000;0.000000;1.500000;0.783358;neutron;0.148672;0.19;-0.85;0.49
0.500000;0.000000;1.500000;2.186201;neutron;2.043146;-0.19;-0.08;0.98
0.500000;0.000000;1.500000;8.322480;neutron;0.696941;-0.36;-0.58;0.73
0.500000;0.000000;1.500000;0.477038;alpha;2.135716;0.29;0.37;0.88
0.500000;0.000000;1.500000;5.971800;neutron;0.368286;-0.51;-0.30;0.81
0.500000;0.000000;1.500000;10.449376;alpha;0.073188;-0.67;0.04;0.74
0.500000;0.000000;1.500000;0.762622;neutron;1.556681;0.67;-0.19;0.72
0.500000;0.000000;1.500000;0.865584;neutron;0.394106;-0.07;-0.80;0.59
0.500000;0.000000;1.500000;5.508975;neutron;0.576936;0.13;0.75;0.65
0.500000;0.000000;1.500000;0.849757;alpha;1.252546;0.72;0.33;0.61
0.500000;0.000000;1.500000;3.921357;neutron;0.282450;-0.09;0.83;0.55
0.500000;0.000000;1.500000;0.818098;neutron;2.352259;0.50;-0.33;0.80
0.500000;0.000000;1.500000;4.356244;neutron;0.256135;0.29;-0.81;0.51
0.500000;0.000000;1.500000;5.409249;alpha;0.512423;0.77;0.52;0.36
0.500000;0.000000;1.500000;0.788374;alpha;1.257402;-0.27;-0.44;0.86
0.500000;0.000000;1.500000;0.893049;alpha;0.692458;-0.24;0.70;0.68
0.500000;0.000000;1.500000;10.666562;neutron;0.148988;0.26;0.84;0.48
0.500000;0.000000;1.500000;10.172803;neutron;0.784314;-0.34;0.60;0.72
0.500000;0.000000;1.500000;1.221409;neutron;0.172814;-0.39;-0.80;0.46
0.500000;0.000000;1.500000;1.093357;neutron;1.485695;0.67;0.30;0.68
0.500000;0.000000;1.500000;1.087309;neutron;1.578208;0.59;-0.43;0.68
0.500000;0.000000;1.500000;0.948832;neutron;2.092993;0.05;-0.29;0.96
0.500000;0.000000;1.500000;2.813140;neutron;1.526740;0.54;-0.45;0.71
0.500000;0.000000;1.500000;1.102335;alpha;0.640419;0.21;-0.72;0.66
0.500000;0.000000;1.500000;6.515505;alpha;1.000573;0.79;0.29;0.55
0.500000;0.000000;1.500000;10.741008;neutron;1.266276;-0.11;0.54;0.84
0.500000;0.000000;1.500000;1.275032;neutron;0.474888;-0.32;0.75;0.58
0.500000;0.000000;1.500000;1.162257;alpha;0.770659;-0.12;0.68;0.72
0.500000;0.000000;1.500000;1.138721;neutron;2.032325;-0.11;0.14;0.98
0.500000;0.000000;1.500000;1.441821;neutron;2.220258;0.28;0.33;0.90
0.500000;0.000000;1.500000;1.158614;alpha;2.151687;0.10;-0.35;0.93
0.500000;0.000000;1.500000;8.562289;neutron;2.060497;0.23;-0.08;0.97
0.500000;0.000000;1.500000;1.272685;neutron;2.236108;0.38;0.23;0.89
0.500000;0.000000;1.500000;2.400296;alpha;0.262923;-0.54;0.37;0.76
0.500000;0.000000;1.500000;1.251612;alpha;1.220267;-0.29;0.14;0.95
0.500000;0.000000;1.500000;3.647277;neutron;0.407337;-0.50;0.11;0.86
0.500000;0.000000;1.500000;2.804186;neutron;2.183402;0.18;0.36;0.92
0.500000;0.000000;1.500000;1.493466;neutron;1.295363;0.74;-0.03;0.68
0.500000;0.000000;1.500000;6.784770;alpha;0.294750;-0.51;0.47;0.72
0.500000;0.000000;1.500000;6.453047;alpha;1.007101;0.81;-0.05;0.59
0.500000;0.000000;1.500000;1.603205;neutron;1.343566;0.71;-0.22;0.66
0.500000;0.000000;1.500000;1.518328;neutron;1.911870;0.59;-0.13;0.80
0.500000;0.000000;1.500000;1.578886;neutron;0.079991;-0.63;0.35;0.70
0.500000;0.000000;1.500000;1.472285;neutron;1.741783;0.10;0.43;0.90
0.500000;0.000000;1.500000;5.536973;alpha;1.719926;0.09;0.44;0.89
0.500000;0.000000;1.500000;1.517243;alpha;1.304646;0.31;-0.52;0.80
0.500000;0.000000;1.500000;1.919316;neutron;0.871916;0.77;-0.44;0.46
0.500000;0.000000;1.500000;1.568470;neutron;0.728853;-0.39;0.17;0.90
0.500000;0.000000;1.500000;2.146558;neutron;0.287727;0.73;0.59;0.35
0.500000;0.000000;1.500000;1.621209;neutron;2.021670;0.57;0.23;0.79
0.500000;0.000000;1.500000;1.534484;alpha;2.006906;0.08;-0.00;1.00
0.500000;0.000000;1.500000;1.701191;alpha;0.085345;-0.60;0.45;0.67
0.500000;0.000000;1.500000;10.103350;neutron;0.509396;-0.14;0.77;0.63
0.500000;0.000000;1.500000;9.146106;neutron;0.327083;0.23;-0.80;0.55
0.500000;0.000000;1.500000;6.917462;neutron;2.020224;-0.14;0.00;0.99
0.500000;0.000000;1.500000;1.739897;neutron;2.039385;-0.19;-0.04;0.98
0.500000;0.000000;1.500000;1.755075;neutron;2.130451;0.12;0.32;0.94
0.500000;0.000000;1.500000;2.671552;neutron;1.487684;0.69;0.10;0.72
0.500000;0.000000;1.500000;1.938251;alpha;0.518137;-0.22;-0.75;0.62
0.500000;0.000000;1.500000;11.162083;alpha;0.633496;0.44;0.68;0.59
0.500000;0.000000;1.500000;3.433968;alpha;0.544839;-0.17;-0.75;0.64
0.500000;0.000000;1.500000;2.138776;neutron;0.234013;-0.16;-0.84;0.52
0.500000;0.000000;1.500000;2.065396;neutron;0.632601;-0.41;-0.30;0.86
0.500000;0.000000;1.500000;1.977433;neutron;2.264596;0.42;-0.20;0.88
0.500000;0.000000;1.500000;1.957955;neutron;2.147732;0.36;-0.01;0.93
0.500000;0.000000;1.500000;2.062083;alpha;1.473191;0.69;0.01;0.72
