Particle_Type;Detector_X;Detector_Y;Detector_Z;Dir_X;Dir_Y;Dir_Z;Track_Length;Time
neutron;0.750000;1.750000;-1.250000;0.181649;0.895461;-0.406390;2.233485;0.558371
neutron;0.750000;1.750000;-0.750000;0.181649;0.895461;-0.406390;2.233485;0.558371
neutron;0.750000;1.750000;-0.250000;0.181649;0.895461;-0.406390;2.233485;0.558371
neutron;0.750000;1.750000;0.250000;0.181649;0.895461;-0.406390;1.007963;0.558371
neutron;0.750000;2.250000;-1.250000;0.181649;0.895461;-0.406390;2.233485;0.930619
neutron;0.750000;2.250000;-0.750000;0.181649;0.895461;-0.406390;2.233485;0.930619
neutron;0.750000;2.250000;-0.250000;0.181649;0.895461;-0.406390;1.679938;0.930619
neutron;0.750000;2.250000;0.250000;0.181649;0.895461;-0.406390;0.449591;0.930619
neutron;1.250000;0.250000;-1.250000;0.181649;0.895461;-0.406390;0.019646;0.917521
neutron;1.250000;0.250000;-0.750000;0.181649;0.895461;-0.406390;0.019646;0.917521
neutron;1.250000;0.250000;-0.250000;0.181649;0.895461;-0.406390;0.019646;0.917521
neutron;1.250000;0.250000;0.250000;0.181649;0.895461;-0.406390;0.019646;0.917521
neutron;1.250000;0.750000;-1.250000;0.181649;0.895461;-0.406390;0.578018;0.917521
neutron;1.250000;0.750000;-0.750000;0.181649;0.895461;-0.406390;0.578018;0.917521
neutron;1.250000;0.750000;-0.250000;0.181649;0.895461;-0.406390;0.578018;0.917521
neutron;1.250000;0.750000;0.250000;0.181649;0.895461;-0.406390;0.469237;0.917521
neutron;1.250000;1.250000;-1.250000;0.181649;0.895461;-0.406390;1.136389;0.917521
neutron;1.250000;1.250000;-0.750000;0.181649;0.895461;-0.406390;1.136389;0.917521
neutron;1.250000;1.250000;-0.250000;0.181649;0.895461;-0.406390;1.136389;0.917521
neutron;1.250000;1.250000;0.250000;0.181649;0.895461;-0.406390;0.469237;0.917521
neutron;1.250000;1.750000;-1.250000;0.181649;0.895461;-0.406390;1.694760;0.917521
neutron;1.250000;1.750000;-0.750000;0.181649;0.895461;-0.406390;1.694760;0.917521
neutron;1.250000;1.750000;-0.250000;0.181649;0.895461;-0.406390;1.694760;0.917521
neutron;1.250000;1.750000;0.250000;0.181649;0.895461;-0.406390;0.469237;0.917521
neutron;1.250000;2.250000;-1.250000;0.181649;0.895461;-0.406390;2.233485;0.930619
neutron;1.250000;2.250000;-0.750000;0.181649;0.895461;-0.406390;2.233485;0.930619
neutron;1.250000;2.250000;-0.250000;0.181649;0.895461;-0.406390;1.679938;0.930619
neutron;1.250000;2.250000;0.250000;0.181649;0.895461;-0.406390;0.449591;0.930619
neutron;-1.250000;-0.250000;-0.750000;-0.724065;-0.402681;0.559980;0.101171;2.169305
neutron;-1.250000;-0.250000;-0.250000;-0.724065;-0.402681;0.559980;0.994060;2.169305
neutron;-1.250000;-0.250000;0.250000;-0.724065;-0.402681;0.559980;1.886948;2.169305
neutron;-1.250000;-0.250000;0.750000;-0.724065;-0.402681;0.559980;2.758919;2.169305
neutron;-1.250000;-0.250000;1.250000;-0.724065;-0.402681;0.559980;2.657747;2.236753
neutron;-1.250000;0.250000;-0.750000;-0.724065;-0.402681;0.559980;0.101171;2.169305
neutron;-1.250000;0.250000;-0.250000;-0.724065;-0.402681;0.559980;0.994060;2.169305
neutron;-1.250000;0.250000;0.250000;-0.724065;-0.402681;0.559980;1.517242;2.169305
